PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),ATMS LEVEL-1 (hectopascal),ATPT LEVEL-1 (hectopascal/hour),DEPH LEVEL-1 (meter),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
4402603,2021-01-09T05:00:00Z,45.0660,-56.9054,1003.6,1,-0.5,,,,,,4.8,0.5,,15,0.004363,0.037065,011111799999179711
4402603,2021-01-09T06:00:00Z,45.0700,-56.9070,,,,0,11.5,3.7,0.28,0.07,4.85,0.5,312,15,-0.044,0.125,011199971111171111
4402603,2021-01-09T06:00:00Z,45.0694,-56.9072,1004.3,1.5,-0.5,,,,,,4.84,0.5,,15,-0.039267,0.105017,011111799999179711
4402603,2021-01-09T07:00:00Z,45.0740,-56.9090,,,,0,11.5,3.7,0.28,0.07,4.87,0.5,312,15,-0.033,0.169,011199971111171111
4402603,2021-01-09T07:00:00Z,45.0744,-56.9092,1004.4,1.3,-0.5,,,,,,4.87,0.5,,15,-0.043627,0.154437,011111799999179711
4402603,2021-01-09T08:00:00Z,45.0780,-56.9090,,,,0,11,4,0.29,0.1,4.87,0.5,312,15,0.011,0.139,011199971111171111
4402603,2021-01-09T08:00:00Z,45.0796,-56.9096,1004.6,1,-0.5,,,,,,4.88,0.5,,15,-0.008725,0.160615,011111799999179711
4402603,2021-01-09T09:00:00Z,45.0830,-56.9080,,,,0,11,4,0.29,0.1,4.89,0.5,312,15,0.033,0.077,011199971111171111
4402603,2021-01-09T09:00:00Z,45.0834,-56.9082,1004.5,0.2,-0.5,,,,,,4.88,0.5,,15,0.030534,0.117372,011111799999179711
4402603,2021-01-09T10:00:00Z,45.0840,-56.9080,,,,0,11,4,0.29,0.1,4.91,0.5,312,15,0.002,0.019,011199971111171111
4402603,2021-01-09T10:00:00Z,45.0846,-56.9066,1005.2,0.8,-0.5,,,,,,4.91,0.5,,15,0.034894,0.037065,011111799999179711
4402603,2021-01-09T11:00:00Z,45.0840,-56.9090,,,,0,10.4,3.8,0.3,0.11,4.91,0.5,312,15,-0.066,0.032,011199971111171111
4402603,2021-01-09T11:00:00Z,45.0844,-56.9084,1005.7,1.1,-0.5,,,,,,4.91,0.5,,15,-0.039255,-0.006177,011111799999179711
4402603,2021-01-09T12:00:00Z,45.0870,-56.9110,,,,0,10.4,3.8,0.3,0.11,4.92,0.5,312,15,-0.086,0.109,011199971111171111
4402603,2021-01-09T12:00:00Z,45.0868,-56.9126,1006.1,1.6,-0.5,,,,,,4.92,0.5,,15,-0.091594,0.07413,011111799999179711
4402603,2021-01-09T13:00:00Z,45.0910,-56.9160,,,,0,10.4,3.8,0.3,0.12,4.93,0.5,312,15,-0.055,0.154,011199971111171111
4402603,2021-01-09T13:00:00Z,45.0910,-56.9160,1006.8,1.6,-0.5,,,,,,4.93,0.5,,15,-0.074143,0.129727,011111799999179711
4402603,2021-01-09T14:00:00Z,45.0970,-56.9170,,,,0,5.1,4.7,0.21,0.07,4.94,0.5,312,15,-0.022,0.17,011199971111171111
4402603,2021-01-09T14:00:00Z,45.0966,-56.9182,1007,1.3,-0.5,,,,,,4.94,0.5,,15,-0.047971,0.17297,011111799999179711
4402603,2021-01-09T15:00:00Z,45.1010,-56.9170,,,,0,5.1,4.6,0.21,0.07,4.96,0.5,312,15,0,0.124,011199971111171111
4402603,2021-01-09T15:00:00Z,45.1016,-56.9184,1006.7,0.6,-0.5,,,,,,4.96,0.5,,15,-0.004361,0.154437,011111799999179711
4402603,2021-01-09T16:00:00Z,45.1050,-56.9170,,,,0,5.1,4.6,0.21,0.07,4.97,0.5,312,15,0.018,0.087,011199971111171111
4402603,2021-01-09T16:00:00Z,45.1050,-56.9176,1006.2,-0.6,-0.5,,,,,,4.97,0.5,,15,0.017441,0.105017,011111799999179711
4402603,2021-01-09T17:00:00Z,45.1050,-56.9170,,,,0,7,1.9,0.14,0.07,4.93,0.5,312,15,0.008,0.036,011199971111171111
4402603,2021-01-09T17:00:00Z,45.1068,-56.9160,1005.7,-1.3,-0.5,,,,,,4.98,0.5,,15,0.034881,0.055597,011111799999179711
4402603,2021-01-09T18:00:00Z,45.1050,-56.9170,,,,0,7,1.9,0.14,0.07,4.84,0.5,312,15,-0.039,0,011199971111171111
4402603,2021-01-09T18:00:00Z,45.1068,-56.9158,1005.3,-1.4,-0.5,,,,,,4.85,0.5,,15,0.00436,0,011111799999179711
4402603,2021-01-09T19:00:00Z,45.1050,-56.9190,,,,0,7,1.9,0.14,0.07,4.8,0.5,312,15,-0.086,-0.036,011199971111171111
4402603,2021-01-09T19:00:00Z,45.1056,-56.9186,1004.9,-1.3,-0.5,,,,,,4.79,0.5,,15,-0.061041,-0.037065,011111799999179711
4402603,2021-01-09T20:00:00Z,45.1050,-56.9240,,,,0,4.5,-0.8,0.09,0.04,4.81,0.5,312,15,-0.137,-0.029,011199971111171111
4402603,2021-01-09T20:00:00Z,45.1042,-56.9240,1005.1,-0.6,-0.5,,,,,,4.82,0.5,,15,-0.117724,-0.043242,011111799999179711
4402603,2021-01-09T21:00:00Z,45.1040,-56.9310,,,,0,4.5,-0.8,0.09,0.04,4.8,0.5,312,15,-0.164,-0.016,011199971111171111
4402603,2021-01-09T21:00:00Z,45.1038,-56.9312,1004.7,-0.6,-0.5,,,,,,4.81,0.5,,15,-0.156968,-0.012355,011111799999179711
4402603,2021-01-09T22:00:00Z,45.1030,-56.9390,,,,0,4.6,-0.8,0.09,0.04,4.79,0.5,312,15,-0.196,-0.046,011199971111171111
4402603,2021-01-09T22:00:00Z,45.1034,-56.9388,1004.9,0,-0.5,,,,,,4.8,0.5,,15,-0.165689,-0.012355,011111799999179711
4402603,2021-01-09T23:00:00Z,45.0990,-56.9500,,,,0,3.1,6.4,0.03,0,4.66,0.5,312,15,-0.251,-0.093,011199971111171111
4402603,2021-01-09T23:00:00Z,45.1012,-56.9488,1004.5,-0.6,-0.5,,,,,,4.78,0.5,,15,-0.218017,-0.067952,011111799999179711
4402603,2021-01-10T00:00:00Z,45.0970,-56.9620,,,,0,3.1,6.4,0.03,0,4.56,0.5,312,15,-0.283,-0.108,011199971111171111
4402603,2021-01-10T00:00:00Z,45.0970,-56.9624,1003.8,-0.9,-0.5,,,,,,4.55,0.5,,15,-0.29652,-0.129727,011111799999179711
4402603,2021-01-10T01:00:00Z,45.0950,-56.9730,,,,0,3.1,6.4,0.03,0,4.58,0.5,312,15,-0.251,-0.062,011199971111171111
4402603,2021-01-10T01:00:00Z,45.0942,-56.9750,1003.6,-1.3,-0.5,,,,,,4.59,0.5,,15,-0.274734,-0.086485,011111799999179711
4402603,2021-01-10T02:00:00Z,45.0920,-56.9840,,,,,,,,,4.58,0.5,312,15,-0.196,-0.015,011199999999171111
4402603,2021-01-10T02:00:00Z,45.0934,-56.9846,1002.8,-1.7,-0.5,,,,,,4.58,0.5,,15,-0.209328,-0.02471,011111799999179711
4402603,2021-01-10T03:00:00Z,45.0920,-56.9920,,,,,,,,,4.63,0.5,312,15,-0.153,-0.015,011199999999171111
4402603,2021-01-10T03:00:00Z,45.0928,-56.9926,1002,-1.8,-0.5,,,,,,4.6,0.5,,15,-0.174442,-0.018532,011111799999179711
4402603,2021-01-10T04:00:00Z,45.0910,-56.9980,,,,,,,,,4.7,0.5,312,15,-0.098,-0.031,011199999999171111
4402603,2021-01-10T04:00:00Z,45.0922,-56.9988,1001.2,-2.4,-0.5,,,,,,4.66,0.5,,15,-0.135194,-0.018532,011111799999179711
4402603,2021-01-10T05:00:00Z,45.0910,-57.0010,,,,,,,,,4.74,0.5,312,15,-0.076,-0.046,011199999999171111
4402603,2021-01-10T05:00:00Z,45.0910,-57.0018,1000.6,-2.2,-0.5,,,,,,4.76,0.5,,15,-0.065417,-0.037065,011111799999179711
4402603,2021-01-10T06:00:00Z,45.0880,-57.0060,,,,,,,,,4.7,0.5,312,15,-0.098,-0.092,011199999999171111
4402603,2021-01-10T06:00:00Z,45.0886,-57.0062,1000.5,-1.5,-0.5,,,,,,4.72,0.5,,15,-0.095949,-0.07413,011111799999179711
4402603,2021-01-10T07:00:00Z,45.0840,-57.0120,,,,,,,,,4.68,0.5,312,15,-0.142,-0.124,011199999999171111
4402603,2021-01-10T07:00:00Z,45.0850,-57.0114,999.5,-1.7,-0.5,,,,,,4.69,0.5,,15,-0.1134,-0.111195,011111799999179711
4402603,2021-01-10T08:00:00Z,45.0810,-57.0200,,,,,,,,,4.71,0.5,312,15,-0.207,-0.139,011199999999171111
4402603,2021-01-10T08:00:00Z,45.0808,-57.0192,999.3,-1.3,-0.5,,,,,,4.68,0.5,,15,-0.170111,-0.129727,011111799999179711
4402603,2021-01-10T09:00:00Z,45.0750,-57.0300,,,,,,,,,4.71,0.5,312,15,-0.272,-0.185,011199999999171111
4402603,2021-01-10T09:00:00Z,45.0762,-57.0298,998.8,-1.7,-0.5,,,,,,4.74,0.5,,15,-0.231195,-0.142082,011111799999179711
4402603,2021-01-10T10:00:00Z,45.0690,-57.0420,,,,,,,,,4.68,0.5,312,15,-0.25,-0.201,011199999999171111
4402603,2021-01-10T10:00:00Z,45.0690,-57.0438,998.3,-1.2,-0.5,,,,,,4.69,0.5,,15,-0.305383,-0.22239,011111799999179711
4402603,2021-01-10T11:00:00Z,45.0630,-57.0530,,,,,,,,,4.7,0.5,312,15,-0.208,-0.201,011199999999171111
4402603,2021-01-10T11:00:00Z,45.0634,-57.0534,998.2,-1.1,-0.5,,,,,,4.69,0.5,,15,-0.209429,-0.17297,011111799999179711
4402603,2021-01-10T12:00:00Z,45.0560,-57.0620,,,,,,,,,4.73,0.5,312,15,-0.185,-0.232,011199999999171111
4402603,2021-01-10T12:00:00Z,45.0564,-57.0630,998.4,-0.4,-0.5,,,,,,4.73,0.5,,15,-0.209452,-0.216212,011111799999179711
4402603,2021-01-10T13:00:00Z,45.0484,-57.0700,998.9,0.6,-0.5,,,,,,4.74,0.5,,15,-0.152745,-0.2471,011111799999179711
4402603,2021-01-10T14:00:00Z,45.0396,-57.0746,999.1,0.9,-0.5,,,,,,4.75,0.5,,15,-0.10039,-0.27181,011111799999179711
4402603,2021-01-10T15:00:00Z,45.0264,-57.0814,998.8,0.4,-0.5,,,,,,4.76,0.5,,15,-0.148432,-0.407715,011111799999179711
4402603,2021-01-10T16:00:00Z,45.0126,-57.0898,998.6,-0.3,-0.5,,,,,,4.77,0.5,,15,-0.1834,-0.426247,011111799999179711
4402603,2021-01-10T17:00:00Z,44.9990,-57.0978,998.7,-0.4,-0.5,,,,,,4.77,0.5,,15,-0.174708,-0.42007,011111799999179711
4402603,2021-01-10T18:00:00Z,44.9832,-57.1068,999.6,0.8,-0.5,,,,,,4.79,0.5,,15,-0.196597,-0.488022,011111799999179711
4402603,2021-01-10T19:00:00Z,44.9678,-57.1158,1001.1,2.5,-0.5,,,,,,4.78,0.5,,15,-0.196651,-0.475667,011111799999179711
4402603,2021-01-10T20:00:00Z,44.9550,-57.1264,1002.4,3.7,-0.5,,,,,,4.78,0.5,,15,-0.231668,-0.39536,011111799999179711
4402603,2021-01-10T21:00:00Z,44.9444,-57.1344,1003.6,4,-0.5,,,,,,4.78,0.5,,15,-0.174879,-0.327407,011111799999179711
4402603,2021-01-10T22:00:00Z,44.9334,-57.1398,1004.9,3.8,-0.5,,,,,,4.79,0.5,,15,-0.118066,-0.339762,011111799999179711
4402603,2021-01-10T23:00:00Z,44.9208,-57.1434,1006.1,3.7,-0.5,,,,,,4.79,0.5,,15,-0.078727,-0.389182,011111799999179711
4402603,2021-01-11T00:00:00Z,44.9062,-57.1424,1007.1,3.5,-0.5,,,,,,4.79,0.5,,15,0.021874,-0.450957,011111799999179711
4402603,2021-01-11T01:00:00Z,44.8896,-57.1392,1007.7,2.8,-0.5,,,,,,4.79,0.5,,15,0.070015,-0.512732,011111799999179711
4402603,2021-01-11T02:00:00Z,44.8716,-57.1370,1008.4,2.3,-0.5,,,,,,4.78,0.5,,15,0.04815,-0.555975,011111799999179711
4402603,2021-01-11T03:00:00Z,44.8552,-57.1350,1009.5,2.4,-0.5,,,,,,4.78,0.5,,15,0.043786,-0.506555,011111799999179711
4402603,2021-01-11T04:00:00Z,44.8378,-57.1324,1010.1,2.4,-0.5,,,,,,4.78,0.5,,15,0.056938,-0.537442,011111799999179711
4402603,2021-01-11T05:00:00Z,44.8192,-57.1324,1011.2,2.8,-0.5,,,,,,4.77,0.5,,15,0,-0.574507,011111799999179711
4402603,2021-01-11T06:00:00Z,44.8024,-57.1350,1012.4,2.9,-0.5,,,,,,4.77,0.5,,15,-0.056973,-0.51891,011111799999179711
4402603,2021-01-11T07:00:00Z,44.7874,-57.1412,1013.2,3.1,-0.5,,,,,,4.77,0.5,,15,-0.135896,-0.463312,011111799999179711
4402603,2021-01-11T08:00:00Z,44.7764,-57.1496,1014,2.8,-0.5,,,,,,4.76,0.5,,15,-0.184159,-0.339762,011111799999179711
4402603,2021-01-11T09:00:00Z,44.7708,-57.1546,1014.9,2.5,-0.5,,,,,,4.76,0.5,,15,-0.109634,-0.17297,011111799999179711
4402603,2021-01-11T10:00:00Z,44.7660,-57.1554,1015.7,2.5,-0.5,,,,,,4.76,0.5,,15,-0.017543,-0.14826,011111799999179711
4402603,2021-01-11T11:00:00Z,44.7624,-57.1510,1016.4,2.4,-0.5,,,,,,4.73,0.5,,15,0.096494,-0.111195,011111799999179711
4402603,2021-01-11T12:00:00Z,44.7576,-57.1428,1017.7,2.8,-0.5,,,,,,4.73,0.5,,15,0.179843,-0.14826,011111799999179711
4402603,2021-01-11T13:00:00Z,44.7502,-57.1322,1019,3.3,-0.5,,,,,,4.73,0.5,,15,0.232504,-0.228567,011111799999179711
4402603,2021-01-11T14:00:00Z,44.7414,-57.1206,1019.9,3.5,-0.5,,,,,,4.73,0.5,,15,0.254474,-0.27181,011111799999179711
4402603,2021-01-11T15:00:00Z,44.7302,-57.1104,1019.8,2.1,-0.5,,,,,,4.73,0.5,,15,0.2238,-0.34594,011111799999179711
4402603,2021-01-11T16:00:00Z,44.7146,-57.1010,1019.4,0.4,-0.5,,,,,,4.73,0.5,,15,0.206295,-0.481845,011111799999179711
4402603,2021-01-11T17:00:00Z,44.6994,-57.0954,1019.3,-0.6,-0.5,,,,,,4.73,0.5,,15,0.122932,-0.46949,011111799999179711
4402603,2021-01-11T18:00:00Z,44.6844,-57.0930,1019.6,-0.2,-0.5,,,,,,4.73,0.5,,15,0.052699,-0.463312,011111799999179711
4402603,2021-01-11T19:00:00Z,44.6712,-57.0944,1020.3,0.9,-0.5,,,,,,4.73,0.5,,15,-0.030749,-0.407715,011111799999179711
4402603,2021-01-11T20:00:00Z,44.6588,-57.0982,1020.4,1.1,-0.5,,,,,,4.73,0.5,,15,-0.083479,-0.383005,011111799999179711
4402603,2021-01-11T21:00:00Z,44.6502,-57.1058,1020.7,1.1,-0.5,,,,,,4.72,0.5,,15,-0.166988,-0.265632,011111799999179711
4402603,2021-01-11T22:00:00Z,44.6454,-57.1120,1021.1,0.8,-0.5,,,,,,4.72,0.5,,15,-0.136242,-0.14826,011111799999179711
4402603,2021-01-11T23:00:00Z,44.6426,-57.1148,1021,0.6,-0.5,,,,,,4.72,0.5,,15,-0.061533,-0.086485,011111799999179711
4402603,2021-01-12T00:00:00Z,44.6384,-57.1114,1021.3,0.6,-0.5,,,,,,4.72,0.5,,15,0.074723,-0.129727,011111799999179711
4402603,2021-01-12T01:00:00Z,44.6320,-57.1034,1021.5,0.4,-0.5,,,,,,4.72,0.5,,15,0.175835,-0.19768,011111799999179711
4402603,2021-01-12T02:00:00Z,44.6222,-57.0924,1021.5,0.5,-0.5,,,,,,4.72,0.5,,15,0.241807,-0.302697,011111799999179711
4402603,2021-01-12T03:00:00Z,44.6102,-57.0812,1021.2,-0.1,-0.5,,,,,,4.72,0.5,,15,0.246249,-0.37065,011111799999179711
4402603,2021-01-12T04:00:00Z,44.5960,-57.0692,1021,-0.5,-0.5,,,,,,4.71,0.5,,15,0.263898,-0.438602,011111799999179711
4402603,2021-01-12T05:00:00Z,44.5814,-57.0606,1020.9,-0.6,-0.5,,,,,,4.7,0.5,,15,0.189174,-0.450957,011111799999179711
4402603,2021-01-12T06:00:00Z,44.5686,-57.0566,1021,-0.2,-0.5,,,,,,4.7,0.5,,15,0.088009,-0.39536,011111799999179711
4402603,2021-01-12T07:00:00Z,44.5578,-57.0564,1020.6,-0.4,-0.5,,,,,,4.7,0.5,,15,0.004401,-0.333585,011111799999179711
4402603,2021-01-12T08:00:00Z,44.5484,-57.0578,1020.1,-0.8,-0.5,,,,,,4.7,0.5,,15,-0.030815,-0.290342,011111799999179711
4402603,2021-01-12T09:00:00Z,44.5442,-57.0628,1019.3,-1.7,-0.5,,,,,,4.37,0.5,,15,-0.110065,-0.129727,011111799999179711
4402603,2021-01-12T10:00:00Z,44.5466,-57.0708,1018.8,-1.8,-0.5,,,,,,4.43,0.5,,15,-0.176107,0.07413,011111799999179711
4402603,2021-01-12T11:00:00Z,44.5522,-57.0746,1018.6,-1.5,-0.5,,,,,,4.47,0.5,,15,-0.083645,0.17297,011111799999179711
4402603,2021-01-12T12:00:00Z,44.5588,-57.0728,1018.5,-0.8,-0.5,,,,,,4.55,0.5,,15,0.039617,0.203857,011111799999179711
4402603,2021-01-12T13:00:00Z,44.5638,-57.0638,1018.5,-0.3,-0.5,,,,,,4.59,0.5,,15,0.198066,0.154437,011111799999179711
4402603,2021-01-12T14:00:00Z,44.5608,-57.0500,1018.6,0,-0.5,,,,,,4.61,0.5,,15,0.303696,-0.092662,011111799999179711
4402603,2021-01-12T15:00:00Z,44.5570,-57.0390,1017.9,-0.6,-0.5,,,,,,4.63,0.5,,15,0.242091,-0.117372,011111799999179711
4402603,2021-01-12T16:00:00Z,44.5534,-57.0310,1016.9,-1.6,-0.5,,,,,,4.65,0.5,,15,0.176077,-0.111195,011111799999179711
4402603,2021-01-12T17:00:00Z,44.5530,-57.0282,1016.1,-2.5,-0.5,,,,,,4.37,0.5,,15,0.061629,-0.012355,011111799999179711
4402603,2021-01-12T18:00:00Z,44.5540,-57.0270,1015.5,-2.4,-0.5,,,,,,4.39,0.5,,15,0.026412,0.030887,011111799999179711
4402603,2021-01-12T19:00:00Z,44.5516,-57.0264,1014.9,-2,-0.5,,,,,,4.42,0.5,,15,0.013206,-0.07413,011111799999179711
4402603,2021-01-12T20:00:00Z,44.5472,-57.0284,1014.7,-1.4,-0.5,,,,,,4.35,0.5,,15,-0.044024,-0.135905,011111799999179711
4402603,2021-01-12T21:00:00Z,44.5428,-57.0312,1014.6,-0.9,-0.5,,,,,,4.44,0.5,,15,-0.061638,-0.135905,011111799999179711
4402603,2021-01-12T22:00:00Z,44.5376,-57.0340,1014.1,-0.8,-0.5,,,,,,4.46,0.5,,15,-0.061643,-0.160615,011111799999179711
4402603,2021-01-12T23:00:00Z,44.5312,-57.0380,1014.1,-0.6,-0.5,,,,,,4.47,0.5,,15,-0.08807,-0.19768,011111799999179711
4402603,2021-01-13T00:00:00Z,44.5252,-57.0426,1013.9,-0.7,-0.5,,,,,,4.47,0.5,,15,-0.101291,-0.185325,011111799999179711
4402603,2021-01-13T01:00:00Z,44.5208,-57.0448,1013.6,-0.5,-0.5,,,,,,4.42,0.5,,15,-0.048448,-0.135905,011111799999179711
4402603,2021-01-13T02:00:00Z,44.5166,-57.0438,1013.3,-0.8,-0.5,,,,,,4.4,0.5,,15,0.022023,-0.129727,011111799999179711
4402603,2021-01-13T03:00:00Z,44.5108,-57.0412,1012.7,-1.2,-0.5,,,,,,4.39,0.5,,15,0.057266,-0.179147,011111799999179711
4402603,2021-01-13T04:00:00Z,44.5038,-57.0392,1012.1,-1.5,-0.5,,,,,,4.4,0.5,,15,0.044056,-0.216212,011111799999179711
4402603,2021-01-13T05:00:00Z,44.4958,-57.0370,1011.8,-1.5,-0.5,,,,,,4.4,0.5,,15,0.048467,-0.2471,011111799999179711
4402603,2021-01-13T06:00:00Z,44.4878,-57.0354,1011.9,-0.8,-0.5,,,,,,4.43,0.5,,15,0.035254,-0.2471,011111799999179711
4402603,2021-01-13T07:00:00Z,44.4818,-57.0344,1012.1,0,-0.5,,,,,,4.42,0.5,,15,0.022036,-0.185325,011111799999179711
4402603,2021-01-13T08:00:00Z,44.4782,-57.0332,1012.2,0.4,-0.5,,,,,,4.41,0.5,,15,0.026446,-0.111195,011111799999179711
4402603,2021-01-13T09:00:00Z,44.4758,-57.0336,1012.3,0.4,-0.5,,,,,,4.42,0.5,,15,-0.008816,-0.07413,011111799999179711
4402603,2021-01-13T10:00:00Z,44.4766,-57.0316,1012.4,0.3,-0.5,,,,,,4.48,0.5,,15,0.044079,0.02471,011111799999179711
4402603,2021-01-13T11:00:00Z,44.4766,-57.0264,1012.3,0.1,-0.5,,,,,,4.45,0.5,,15,0.114605,0,011111799999179711
4402603,2021-01-13T12:00:00Z,44.4764,-57.0202,1012.8,0.5,-0.5,,,,,,4.44,0.5,,15,0.136644,-0.006177,011111799999179711
4402603,2021-01-13T13:00:00Z,44.4760,-57.0128,1013.3,0.9,-0.5,,,,,,4.42,0.5,,15,0.163092,-0.012355,011111799999179711
4402603,2021-01-13T14:00:00Z,44.4766,-57.0036,1013.6,1.3,-0.5,,,,,,4.35,0.5,,15,0.202763,0.018532,011111799999179711
4402603,2021-01-13T15:00:00Z,44.4760,-56.9944,1013.4,0.6,-0.5,,,,,,4.39,0.5,,15,0.202763,-0.018532,011111799999179711
4402603,2021-01-13T16:00:00Z,44.4734,-56.9856,1012.8,-0.5,-0.5,,,,,,4.45,0.5,,15,0.193953,-0.080307,011111799999179711
4402603,2021-01-13T17:00:00Z,44.4696,-56.9768,1012.6,-1,-0.5,,,,,,4.48,0.5,,15,0.193963,-0.117372,011111799999179711
4402603,2021-01-13T18:00:00Z,44.4652,-56.9674,1013,-0.4,-0.5,,,,,,4.48,0.5,,15,0.207203,-0.135905,011111799999179711
4402603,2021-01-13T19:00:00Z,44.4634,-56.9624,1013.2,0.4,-0.5,,,,,,4.46,0.5,,15,0.11022,-0.055597,011111799999179711
4402603,2021-01-13T20:00:00Z,44.4632,-56.9586,1013.5,0.9,-0.5,,,,,,4.48,0.5,,15,0.083769,-0.006177,011111799999179711
4402603,2021-01-13T21:00:00Z,44.4626,-56.9538,1013.4,0.4,-0.5,,,,,,4.55,0.5,,15,0.105814,-0.018532,011111799999179711
4402603,2021-01-13T22:00:00Z,44.4642,-56.9498,1013.6,0.4,-0.5,,,,,,4.53,0.5,,15,0.088177,0.04942,011111799999179711
4402603,2021-01-13T23:00:00Z,44.4686,-56.9446,1013.8,0.3,-0.5,,,,,,4.51,0.5,,15,0.114625,0.135905,011111799999179711
4402603,2021-01-14T00:00:00Z,44.4724,-56.9402,1014.1,0.7,-0.5,,,,,,4.48,0.5,,15,0.096983,0.117372,011111799999179711
4402603,2021-01-14T01:00:00Z,44.4752,-56.9368,1014.3,0.7,-0.5,,,,,,4.44,0.5,,15,0.074937,0.086485,011111799999179711
4402603,2021-01-14T02:00:00Z,44.4780,-56.9308,1014.4,0.6,-0.5,,,,,,4.42,0.5,,15,0.132236,0.086485,011111799999179711
4402603,2021-01-14T03:00:00Z,44.4782,-56.9224,1014.9,0.8,-0.5,,,,,,4.29,0.5,,15,0.185126,0.006177,011111799999179711
4402603,2021-01-14T04:00:00Z,44.4782,-56.9136,1014.6,0.3,-0.5,,,,,,4.33,0.5,,15,0.193941,0,011111799999179711
4402603,2021-01-14T05:00:00Z,44.4778,-56.9044,1014.6,0.2,-0.5,,,,,,4.36,0.5,,15,0.202757,-0.012355,011111799999179711
4402603,2021-01-14T06:00:00Z,44.4762,-56.8944,1015.3,0.4,-0.5,,,,,,4.34,0.5,,15,0.220392,-0.04942,011111799999179711
4402603,2021-01-14T07:00:00Z,44.4752,-56.8862,1015.1,0.5,-0.5,,,,,,4.36,0.5,,15,0.180725,-0.030887,011111799999179711
4402603,2021-01-14T08:00:00Z,44.4724,-56.8808,1015.4,0.8,-0.5,,,,,,4.38,0.5,,15,0.119018,-0.086485,011111799999179711
4402603,2021-01-14T09:00:00Z,44.4696,-56.8788,1015.7,0.4,-0.5,,,,,,4.4,0.5,,15,0.044083,-0.086485,011111799999179711
4402603,2021-01-14T10:00:00Z,44.4684,-56.8778,1015.8,0.7,-0.5,,,,,,4.44,0.5,,15,0.022042,-0.037065,011111799999179711
4402603,2021-01-14T11:00:00Z,44.4668,-56.8770,1016.1,0.7,-0.5,,,,,,4.41,0.5,,15,0.017634,-0.04942,011111799999179711
4402603,2021-01-14T12:00:00Z,44.4668,-56.8768,1015.8,0.1,-0.5,,,,,,4.4,0.5,,15,0.004409,0,011111799999179711
4402603,2021-01-14T13:00:00Z,44.4698,-56.8776,1016.4,0.6,-0.5,,,,,,4.38,0.5,,15,-0.017634,0.092662,011111799999179711
4402603,2021-01-14T14:00:00Z,44.4730,-56.8752,1016.4,0.3,-0.5,,,,,,4.42,0.5,,15,0.052899,0.09884,011111799999179711
4402603,2021-01-14T15:00:00Z,44.4768,-56.8698,1016.1,0.3,-0.5,,,,,,4.33,0.5,,15,0.119016,0.117372,011111799999179711
4402603,2021-01-14T16:00:00Z,44.4788,-56.8624,1015.6,-0.8,-0.5,,,,,,4.35,0.5,,15,0.163088,0.061775,011111799999179711
4402603,2021-01-14T17:00:00Z,44.4806,-56.8548,1015.2,-1.2,-0.5,,,,,,4.38,0.5,,15,0.16749,0.055597,011111799999179711
4402603,2021-01-14T18:00:00Z,44.4802,-56.8474,1015.4,-0.7,-0.5,,,,,,4.38,0.5,,15,0.163081,-0.012355,011111799999179711
4402603,2021-01-14T19:00:00Z,44.4792,-56.8424,1015.7,0.1,-0.5,,,,,,4.38,0.5,,15,0.110191,-0.030887,011111799999179711
4402603,2021-01-14T20:00:00Z,44.4796,-56.8384,1015.8,0.6,-0.5,,,,,,4.39,0.5,,15,0.088153,0.012355,011111799999179711
4402603,2021-01-14T21:00:00Z,44.4824,-56.8350,1015.5,0.1,-0.5,,,,,,4.39,0.5,,15,0.074928,0.086485,011111799999179711
4402603,2021-01-15T09:00:00Z,44.4984,-56.8334,1009.8,-1.2,-0.5,,,,,,4.37,0.5,,15,-0.12778,-0.02471,011111799999179711
4402603,2021-01-15T10:00:00Z,44.4998,-56.8414,1009.5,-1.1,-0.5,,,,,,4.37,0.5,,15,-0.176247,0.043242,011111799999179711
4402603,2021-01-15T11:00:00Z,44.5032,-56.8532,1009.4,-1.3,-0.5,,,,,,4.4,0.5,,15,-0.259953,0.105017,011111799999179711
4402603,2021-01-15T12:00:00Z,44.5092,-56.8620,1009.6,-0.2,-0.5,,,,,,4.41,0.5,,15,-0.193848,0.185325,011111799999179711
4402603,2021-01-15T13:00:00Z,44.5144,-56.8688,1009.9,0.4,-0.5,,,,,,4.47,0.5,,15,-0.149777,0.160615,011111799999179711
4402603,2021-01-15T14:00:00Z,44.5202,-56.8744,1009.7,0.3,-0.5,,,,,,4.47,0.5,,15,-0.123334,0.179147,011111799999179711
4402603,2021-01-15T15:00:00Z,44.5256,-56.8760,1008.8,-0.8,-0.5,,,,,,4.49,0.5,,15,-0.035235,0.166792,011111799999179711
4402603,2021-01-15T16:00:00Z,44.5274,-56.8790,1007.3,-2.6,-0.5,,,,,,4.48,0.5,,15,-0.066061,0.055597,011111799999179711
